duns,line_item,year,value
744937530,Revenue from continuing operations ($000s),2024,"$38,217"
744937530,Revenue from continuing operations ($000s),2023,"$215,537"
744937530,Revenue from continuing operations ($000s),2022,"$547,868"
744937530,Revenue from continuing operations ($000s),2021,"$52,396"
744937530,Revenue from continuing operations ($000s),2020,"$35,853"
744937530,Revenue from continuing operations ($000s),2019,-
744937530,Revenue from continuing operations ($000s),2018,-
744937530,Revenue from continuing operations ($000s),2017,-
744937530,Revenue from continuing operations ($000s),2016,-
744937530,Revenue from continuing operations ($000s),2015,-
744937530,Growth,2024,(82.27%)
744937530,Growth,2023,(60.66%)
744937530,Growth,2022,945.63%
744937530,Growth,2021,46.14%
744937530,Growth,2020,-
744937530,Growth,2019,-
744937530,Growth,2018,-
744937530,Growth,2017,-
744937530,Growth,2016,-
744937530,Growth,2015,-
744937530,Cost of sales ($000s),2024,"($192,051)"
744937530,Cost of sales ($000s),2023,"($208,314)"
744937530,Cost of sales ($000s),2022,"($521,597)"
744937530,Cost of sales ($000s),2021,"($49,910)"
744937530,Cost of sales ($000s),2020,"($33,705)"
744937530,Cost of sales ($000s),2019,-
744937530,Cost of sales ($000s),2018,-
744937530,Cost of sales ($000s),2017,-
744937530,Cost of sales ($000s),2016,-
744937530,Cost of sales ($000s),2015,-
744937530,Gross profit ($000s),2024,"($153,834)"
744937530,Gross profit ($000s),2023,"$7,223"
744937530,Gross profit ($000s),2022,"$26,271"
744937530,Gross profit ($000s),2021,"$2,486"
744937530,Gross profit ($000s),2020,"$2,148"
744937530,Gross profit ($000s),2019,-
744937530,Gross profit ($000s),2018,-
744937530,Gross profit ($000s),2017,-
744937530,Gross profit ($000s),2016,-
744937530,Gross profit ($000s),2015,-
744937530,Other income ($000s),2024,"$1,170"
744937530,Other income ($000s),2023,"$1,404"
744937530,Other income ($000s),2022,"$1,350"
744937530,Other income ($000s),2021,"$1,387"
744937530,Other income ($000s),2020,-
744937530,Other income ($000s),2019,-
744937530,Other income ($000s),2018,-
744937530,Other income ($000s),2017,-
744937530,Other income ($000s),2016,-
744937530,Other income ($000s),2015,-
744937530,Administrative expenses ($000s),2024,
744937530,Administrative expenses ($000s),2023,
744937530,Administrative expenses ($000s),2022,
744937530,Administrative expenses ($000s),2021,
744937530,Administrative expenses ($000s),2020,-
744937530,Administrative expenses ($000s),2019,-
744937530,Administrative expenses ($000s),2018,-
744937530,Administrative expenses ($000s),2017,-
744937530,Administrative expenses ($000s),2016,-
744937530,Administrative expenses ($000s),2015,-
744937530,Finance costs ($000s),2024,"($1,419)"
744937530,Finance costs ($000s),2023,"($1,308)"
744937530,Finance costs ($000s),2022,"($68,198)"
744937530,Finance costs ($000s),2021,"($41,634)"
744937530,Finance costs ($000s),2020,"($1,211)"
744937530,Finance costs ($000s),2019,-
744937530,Finance costs ($000s),2018,-
744937530,Finance costs ($000s),2017,-
744937530,Finance costs ($000s),2016,-
744937530,Finance costs ($000s),2015,-
744937530,Share of associate profits/(losses) ($000s),2024,
744937530,Share of associate profits/(losses) ($000s),2023,
744937530,Share of associate profits/(losses) ($000s),2022,
744937530,Share of associate profits/(losses) ($000s),2021,
744937530,Share of associate profits/(losses) ($000s),2020,-
744937530,Share of associate profits/(losses) ($000s),2019,-
744937530,Share of associate profits/(losses) ($000s),2018,-
744937530,Share of associate profits/(losses) ($000s),2017,-
744937530,Share of associate profits/(losses) ($000s),2016,-
744937530,Share of associate profits/(losses) ($000s),2015,-
744937530,Profit/(loss) from continuing operations before income tax ($000s),2024,"($378,740)"
744937530,Profit/(loss) from continuing operations before income tax ($000s),2023,"($254,444)"
744937530,Profit/(loss) from continuing operations before income tax ($000s),2022,"($56,195)"
744937530,Profit/(loss) from continuing operations before income tax ($000s),2021,"($84,061)"
744937530,Profit/(loss) from continuing operations before income tax ($000s),2020,"($28,700)"
744937530,Profit/(loss) from continuing operations before income tax ($000s),2019,-
744937530,Profit/(loss) from continuing operations before income tax ($000s),2018,-
744937530,Profit/(loss) from continuing operations before income tax ($000s),2017,-
744937530,Profit/(loss) from continuing operations before income tax ($000s),2016,-
