duns,line_item,year,value
746273809,Revenue from continuing operations ($000s),2023,"$32,755"
746273809,Revenue from continuing operations ($000s),2022,"$26,911"
746273809,Revenue from continuing operations ($000s),2021,"$17,438"
746273809,Revenue from continuing operations ($000s),2020,"$15,193"
746273809,Revenue from continuing operations ($000s),2019,"$12,904"
746273809,Revenue from continuing operations ($000s),2018,"$4,569"
746273809,Revenue from continuing operations ($000s),2017,"$4,154"
746273809,Revenue from continuing operations ($000s),2016,"$4,665"
746273809,Revenue from continuing operations ($000s),2015,"$3,968"
746273809,Revenue from continuing operations ($000s),2014,$763
746273809,Growth,2023,21.72%
746273809,Growth,2022,54.32%
746273809,Growth,2021,14.78%
746273809,Growth,2020,17.74%
746273809,Growth,2019,182.43%
746273809,Growth,2018,9.99%
746273809,Growth,2017,(10.95%)
746273809,Growth,2016,17.57%
746273809,Growth,2015,420.05%
746273809,Growth,2014,-
746273809,Cost of sales ($000s),2023,"($19,244)"
746273809,Cost of sales ($000s),2022,"($13,824)"
746273809,Cost of sales ($000s),2021,"($7,844)"
746273809,Cost of sales ($000s),2020,"($6,833)"
746273809,Cost of sales ($000s),2019,"($5,031)"
746273809,Cost of sales ($000s),2018,"($1,600)"
746273809,Cost of sales ($000s),2017,"($1,381)"
746273809,Cost of sales ($000s),2016,"($2,593)"
746273809,Cost of sales ($000s),2015,"($2,229)"
746273809,Cost of sales ($000s),2014,($214)
746273809,Gross profit ($000s),2023,"$13,511"
746273809,Gross profit ($000s),2022,"$13,086"
746273809,Gross profit ($000s),2021,"$9,594"
746273809,Gross profit ($000s),2020,"$8,360"
746273809,Gross profit ($000s),2019,"$7,874"
746273809,Gross profit ($000s),2018,"$2,969"
746273809,Gross profit ($000s),2017,"$2,773"
746273809,Gross profit ($000s),2016,"$2,072"
746273809,Gross profit ($000s),2015,"$1,740"
746273809,Gross profit ($000s),2014,$548
746273809,Other income ($000s),2023,"$4,827"
746273809,Other income ($000s),2022,"$4,276"
746273809,Other income ($000s),2021,"$3,003"
746273809,Other income ($000s),2020,"$3,010"
746273809,Other income ($000s),2019,"$2,180"
746273809,Other income ($000s),2018,-
746273809,Other income ($000s),2017,-
746273809,Other income ($000s),2016,-
746273809,Other income ($000s),2015,-
746273809,Other income ($000s),2014,-
746273809,Administrative expenses ($000s),2023,"($2,679)"
746273809,Administrative expenses ($000s),2022,-
746273809,Administrative expenses ($000s),2021,-
746273809,Administrative expenses ($000s),2020,-
746273809,Administrative expenses ($000s),2019,-
746273809,Administrative expenses ($000s),2018,($652)
746273809,Administrative expenses ($000s),2017,($531)
746273809,Administrative expenses ($000s),2016,($988)
746273809,Administrative expenses ($000s),2015,($891)
746273809,Administrative expenses ($000s),2014,($557)
746273809,Finance costs ($000s),2023,($112)
746273809,Finance costs ($000s),2022,($143)
746273809,Finance costs ($000s),2021,($155)
746273809,Finance costs ($000s),2020,($164)
746273809,Finance costs ($000s),2019,($176)
746273809,Finance costs ($000s),2018,($49)
746273809,Finance costs ($000s),2017,($49)
746273809,Finance costs ($000s),2016,$0
746273809,Finance costs ($000s),2015,$0
746273809,Finance costs ($000s),2014,$0
746273809,Share of associate profits/(losses) ($000s),2023,
746273809,Share of associate profits/(losses) ($000s),2022,
746273809,Share of associate profits/(losses) ($000s),2021,
746273809,Share of associate profits/(losses) ($000s),2020,
746273809,Share of associate profits/(losses) ($000s),2019,-
746273809,Share of associate profits/(losses) ($000s),2018,-
746273809,Share of associate profits/(losses) ($000s),2017,-
746273809,Share of associate profits/(losses) ($000s),2016,-
746273809,Share of associate profits/(losses) ($000s),2015,-
746273809,Share of associate profits/(losses) ($000s),2014,-
746273809,Profit/(loss) from continuing operations before income tax ($000s),2023,"$2,468"
746273809,Profit/(loss) from continuing operations before income tax ($000s),2022,"$1,575"
746273809,Profit/(loss) from continuing operations before income tax ($000s),2021,"$1,712"
746273809,Profit/(loss) from continuing operations before income tax ($000s),2020,$985
746273809,Profit/(loss) from continuing operations before income tax ($000s),2019,$563
746273809,Profit/(loss) from continuing operations before income tax ($000s),2018,$435
746273809,Profit/(loss) from continuing operations before income tax ($000s),2017,$150
746273809,Profit/(loss) from continuing operations before income tax ($000s),2016,($379)
746273809,Profit/(loss) from continuing operations before income tax ($000s),2015,($464)
746273809,Profit/(loss) from continuing operations before income tax ($000s),2014,($415)
746273809,Income tax expense ($000s),2023,($748)
746273809,Income tax expense ($000s),2022,($517)
746273809,Income tax expense ($000s),2021,($490)
746273809,Income tax expense ($000s),2020,($350)
746273809,Income tax expense ($000s),2019,$58
746273809,Income tax expense ($000s),2018,-
746273809,Income tax expense ($000s),2017,-
746273809,Income tax expense ($000s),2016,-
746273809,Income tax expense ($000s),2015,-
746273809,Income tax expense ($000s),2014,-
746273809,Profit from continuing operations after income tax ($000s),2023,"$1,719"
746273809,Profit from continuing operations after income tax ($000s),2022,"$1,058"
746273809,Profit from continuing operations after income tax ($000s),2021,"$1,222"
746273809,Profit from continuing operations after income tax ($000s),2020,$636
746273809,Profit from continuing operations after income tax ($000s),2019,$621
746273809,Profit from continuing operations after income tax ($000s),2018,$435
746273809,Profit from continuing operations after income tax ($000s),2017,$150
746273809,Profit from continuing operations after income tax ($000s),2016,($379)
746273809,Profit from continuing operations after income tax ($000s),2015,($464)
746273809,Profit from continuing operations after income tax ($000s),2014,($415)
746273809,Profit/(loss) from discontinued operations after tax ($000s),2023,
746273809,Profit/(loss) from discontinued operations after tax ($000s),2022,
746273809,Profit/(loss) from discontinued operations after tax ($000s),2021,
746273809,Profit/(loss) from discontinued operations after tax ($000s),2020,
746273809,Profit/(loss) from discontinued operations after tax ($000s),2019,-
746273809,Profit/(loss) from discontinued operations after tax ($000s),2018,-
746273809,Profit/(loss) from discontinued operations after tax ($000s),2017,-
746273809,Profit/(loss) from discontinued operations after tax ($000s),2016,-
746273809,Profit/(loss) from discontinued operations after tax ($000s),2015,-
746273809,Profit/(loss) from discontinued operations after tax ($000s),2014,-
746273809,Profit/(loss) from restructuring activites after tax ($000s),2023,
746273809,Profit/(loss) from restructuring activites after tax ($000s),2022,
746273809,Profit/(loss) from restructuring activites after tax ($000s),2021,
746273809,Profit/(loss) from restructuring activites after tax ($000s),2020,
746273809,Profit/(loss) from restructuring activites after tax ($000s),2019,-
746273809,Profit/(loss) from restructuring activites after tax ($000s),2018,-
746273809,Profit/(loss) from restructuring activites after tax ($000s),2017,-
746273809,Profit/(loss) from restructuring activites after tax ($000s),2016,-
746273809,Profit/(loss) from restructuring activites after tax ($000s),2015,-
746273809,Profit/(loss) from restructuring activites after tax ($000s),2014,-
746273809,"Profit/(loss) from disposals of property, plant and equipment after tax ($000s)",2023,
746273809,"Profit/(loss) from disposals of property, plant and equipment after tax ($000s)",2022,
746273809,"Profit/(loss) from disposals of property, plant and equipment after tax ($000s)",2021,
