duns,line_item,year,value
757979963,Revenue from continuing operations ($000s),2024,"$39,593"
757979963,Revenue from continuing operations ($000s),2023,"$8,398"
757979963,Revenue from continuing operations ($000s),2022,"$3,165"
757979963,Revenue from continuing operations ($000s),2021,"$4,843"
757979963,Revenue from continuing operations ($000s),2020,"$5,325"
757979963,Revenue from continuing operations ($000s),2019,"$9,012"
757979963,Revenue from continuing operations ($000s),2018,"$22,833"
757979963,Revenue from continuing operations ($000s),2017,"$24,431"
757979963,Revenue from continuing operations ($000s),2016,"$9,834"
757979963,Revenue from continuing operations ($000s),2015,-
757979963,Growth,2024,371.46%
757979963,Growth,2023,165.34%
757979963,Growth,2022,(34.65%)
757979963,Growth,2021,(9.05%)
757979963,Growth,2020,(40.91%)
757979963,Growth,2019,(60.53%)
757979963,Growth,2018,(6.54%)
757979963,Growth,2017,148.43%
757979963,Growth,2016,-
757979963,Growth,2015,-
757979963,Cost of sales ($000s),2024,"($6,764)"
757979963,Cost of sales ($000s),2023,"($4,781)"
757979963,Cost of sales ($000s),2022,($994)
757979963,Cost of sales ($000s),2021,"($1,393)"
757979963,Cost of sales ($000s),2020,"($1,588)"
757979963,Cost of sales ($000s),2019,"($2,446)"
757979963,Cost of sales ($000s),2018,"($6,062)"
757979963,Cost of sales ($000s),2017,"($2,910)"
757979963,Cost of sales ($000s),2016,($845)
757979963,Cost of sales ($000s),2015,$0
757979963,Gross profit ($000s),2024,"$32,829"
757979963,Gross profit ($000s),2023,"$3,616"
757979963,Gross profit ($000s),2022,"$2,170"
757979963,Gross profit ($000s),2021,"$3,450"
757979963,Gross profit ($000s),2020,"$3,736"
757979963,Gross profit ($000s),2019,"$6,566"
757979963,Gross profit ($000s),2018,"$16,771"
757979963,Gross profit ($000s),2017,"$21,522"
757979963,Gross profit ($000s),2016,"$8,989"
757979963,Gross profit ($000s),2015,-
757979963,Other income ($000s),2024,$668
757979963,Other income ($000s),2023,-
757979963,Other income ($000s),2022,-
757979963,Other income ($000s),2021,$160
757979963,Other income ($000s),2020,$178
757979963,Other income ($000s),2019,$146
757979963,Other income ($000s),2018,$10
757979963,Other income ($000s),2017,$5
757979963,Other income ($000s),2016,$0
757979963,Other income ($000s),2015,-
757979963,Administrative expenses ($000s),2024,-
757979963,Administrative expenses ($000s),2023,-
757979963,Administrative expenses ($000s),2022,-
757979963,Administrative expenses ($000s),2021,-
757979963,Administrative expenses ($000s),2020,-
757979963,Administrative expenses ($000s),2019,-
757979963,Administrative expenses ($000s),2018,($196)
757979963,Administrative expenses ($000s),2017,"($1,027)"
757979963,Administrative expenses ($000s),2016,($8)
757979963,Administrative expenses ($000s),2015,-
757979963,Finance costs ($000s),2024,($461)
757979963,Finance costs ($000s),2023,($114)
757979963,Finance costs ($000s),2022,($17)
757979963,Finance costs ($000s),2021,$0
757979963,Finance costs ($000s),2020,($3)
757979963,Finance costs ($000s),2019,($5)
757979963,Finance costs ($000s),2018,$0
757979963,Finance costs ($000s),2017,$0
757979963,Finance costs ($000s),2016,($15)
757979963,Finance costs ($000s),2015,($5)
757979963,Share of associate profits/(losses) ($000s),2024,
757979963,Share of associate profits/(losses) ($000s),2023,
757979963,Share of associate profits/(losses) ($000s),2022,
757979963,Share of associate profits/(losses) ($000s),2021,
757979963,Share of associate profits/(losses) ($000s),2020,-
757979963,Share of associate profits/(losses) ($000s),2019,-
757979963,Share of associate profits/(losses) ($000s),2018,-
757979963,Share of associate profits/(losses) ($000s),2017,-
757979963,Share of associate profits/(losses) ($000s),2016,-
757979963,Share of associate profits/(losses) ($000s),2015,-
757979963,Profit/(loss) from continuing operations before income tax ($000s),2024,"($2,584)"
757979963,Profit/(loss) from continuing operations before income tax ($000s),2023,"($13,799)"
757979963,Profit/(loss) from continuing operations before income tax ($000s),2022,($814)
757979963,Profit/(loss) from continuing operations before income tax ($000s),2021,"$1,354"
757979963,Profit/(loss) from continuing operations before income tax ($000s),2020,"$1,284"
757979963,Profit/(loss) from continuing operations before income tax ($000s),2019,"($2,992)"
757979963,Profit/(loss) from continuing operations before income tax ($000s),2018,"$1,248"
757979963,Profit/(loss) from continuing operations before income tax ($000s),2017,($649)
757979963,Profit/(loss) from continuing operations before income tax ($000s),2016,"$1,351"
757979963,Profit/(loss) from continuing operations before income tax ($000s),2015,($383)
757979963,Income tax expense ($000s),2024,($418)
757979963,Income tax expense ($000s),2023,"$2,908"
757979963,Income tax expense ($000s),2022,$304
757979963,Income tax expense ($000s),2021,($566)
757979963,Income tax expense ($000s),2020,($348)
757979963,Income tax expense ($000s),2019,$737
757979963,Income tax expense ($000s),2018,($299)
757979963,Income tax expense ($000s),2017,$88
757979963,Income tax expense ($000s),2016,($269)
757979963,Income tax expense ($000s),2015,$115
757979963,Profit from continuing operations after income tax ($000s),2024,"($3,002)"
757979963,Profit from continuing operations after income tax ($000s),2023,"($10,891)"
757979963,Profit from continuing operations after income tax ($000s),2022,($509)
757979963,Profit from continuing operations after income tax ($000s),2021,$788
757979963,Profit from continuing operations after income tax ($000s),2020,$936
757979963,Profit from continuing operations after income tax ($000s),2019,"($2,255)"
757979963,Profit from continuing operations after income tax ($000s),2018,$948
757979963,Profit from continuing operations after income tax ($000s),2017,($561)
757979963,Profit from continuing operations after income tax ($000s),2016,"$1,082"
757979963,Profit from continuing operations after income tax ($000s),2015,($269)
757979963,Profit/(loss) from discontinued operations after tax ($000s),2024,
757979963,Profit/(loss) from discontinued operations after tax ($000s),2023,
757979963,Profit/(loss) from discontinued operations after tax ($000s),2022,
757979963,Profit/(loss) from discontinued operations after tax ($000s),2021,
757979963,Profit/(loss) from discontinued operations after tax ($000s),2020,-
757979963,Profit/(loss) from discontinued operations after tax ($000s),2019,-
757979963,Profit/(loss) from discontinued operations after tax ($000s),2018,-
757979963,Profit/(loss) from discontinued operations after tax ($000s),2017,-
757979963,Profit/(loss) from discontinued operations after tax ($000s),2016,-
757979963,Profit/(loss) from discontinued operations after tax ($000s),2015,-
757979963,Profit/(loss) from restructuring activites after tax ($000s),2024,
757979963,Profit/(loss) from restructuring activites after tax ($000s),2023,
757979963,Profit/(loss) from restructuring activites after tax ($000s),2022,
757979963,Profit/(loss) from restructuring activites after tax ($000s),2021,
757979963,Profit/(loss) from restructuring activites after tax ($000s),2020,-
757979963,Profit/(loss) from restructuring activites after tax ($000s),2019,-
757979963,Profit/(loss) from restructuring activites after tax ($000s),2018,-
757979963,Profit/(loss) from restructuring activites after tax ($000s),2017,-
757979963,Profit/(loss) from restructuring activites after tax ($000s),2016,-
757979963,Profit/(loss) from restructuring activites after tax ($000s),2015,-
757979963,"Profit/(loss) from disposals of property, plant and equipment after tax ($000s)",2024,
757979963,"Profit/(loss) from disposals of property, plant and equipment after tax ($000s)",2023,
757979963,"Profit/(loss) from disposals of property, plant and equipment after tax ($000s)",2022,
757979963,"Profit/(loss) from disposals of property, plant and equipment after tax ($000s)",2021,
757979963,"Profit/(loss) from disposals of property, plant and equipment after tax ($000s)",2020,-
757979963,"Profit/(loss) from disposals of property, plant and equipment after tax ($000s)",2019,-
757979963,"Profit/(loss) from disposals of property, plant and equipment after tax ($000s)",2018,-
757979963,"Profit/(loss) from disposals of property, plant and equipment after tax ($000s)",2017,-
757979963,"Profit/(loss) from disposals of property, plant and equipment after tax ($000s)",2016,-
757979963,"Profit/(loss) from disposals of property, plant and equipment after tax ($000s)",2015,-
757979963,Profit/(loss) from disposals of investments after tax ($000s),2024,
757979963,Profit/(loss) from disposals of investments after tax ($000s),2023,
757979963,Profit/(loss) from disposals of investments after tax ($000s),2022,
757979963,Profit/(loss) from disposals of investments after tax ($000s),2021,
757979963,Profit/(loss) from disposals of investments after tax ($000s),2020,-
757979963,Profit/(loss) from disposals of investments after tax ($000s),2019,-
757979963,Profit/(loss) from disposals of investments after tax ($000s),2018,-
757979963,Profit/(loss) from disposals of investments after tax ($000s),2017,-
757979963,Profit/(loss) from disposals of investments after tax ($000s),2016,-
757979963,Profit/(loss) from disposals of investments after tax ($000s),2015,-
757979963,Net profit for the period ($000s),2024,"($3,002)"
757979963,Net profit for the period ($000s),2023,"($10,891)"
757979963,Net profit for the period ($000s),2022,($509)
757979963,Net profit for the period ($000s),2021,$788
757979963,Net profit for the period ($000s),2020,$936
757979963,Net profit for the period ($000s),2019,"($2,255)"
757979963,Net profit for the period ($000s),2018,$948
757979963,Net profit for the period ($000s),2017,($561)
757979963,Net profit for the period ($000s),2016,"$1,082"
757979963,Net profit for the period ($000s),2015,($269)
757979963,Attributable To:,2024,
757979963,Attributable To:,2023,
757979963,Attributable To:,2022,
757979963,Attributable To:,2021,
757979963,Attributable To:,2020,-
757979963,Attributable To:,2019,-
757979963,Attributable To:,2018,-
757979963,Attributable To:,2017,-
757979963,Attributable To:,2016,-
757979963,Attributable To:,2015,-
757979963,Minority interest ($000s),2024,
757979963,Minority interest ($000s),2023,
757979963,Minority interest ($000s),2022,
757979963,Minority interest ($000s),2021,
757979963,Minority interest ($000s),2020,-
757979963,Minority interest ($000s),2019,-
757979963,Minority interest ($000s),2018,-
757979963,Minority interest ($000s),2017,-
757979963,Minority interest ($000s),2016,-
757979963,Minority interest ($000s),2015,-
757979963,Members of the parent ($000s),2024,"($3,002)"
757979963,Members of the parent ($000s),2023,"($10,891)"
757979963,Members of the parent ($000s),2022,-
757979963,Members of the parent ($000s),2021,$788
757979963,Members of the parent ($000s),2020,-
757979963,Members of the parent ($000s),2019,"($2,255)"
757979963,Members of the parent ($000s),2018,-
757979963,Members of the parent ($000s),2017,-
757979963,Members of the parent ($000s),2016,-
757979963,Members of the parent ($000s),2015,-
757979963,Weighted average number of ordinary shares for basic earnings per share (000s),2024,
757979963,Weighted average number of ordinary shares for basic earnings per share (000s),2023,
757979963,Weighted average number of ordinary shares for basic earnings per share (000s),2022,
