duns,line_item,year,value
750836384,Revenue from continuing operations ($000s),2025,"$30,806"
750836384,Revenue from continuing operations ($000s),2024,"$32,191"
750836384,Revenue from continuing operations ($000s),2023,"$34,088"
750836384,Revenue from continuing operations ($000s),2022,"$1,986,468"
750836384,Revenue from continuing operations ($000s),2021,"$1,318,118"
750836384,Revenue from continuing operations ($000s),2020,"$1,124,509"
750836384,Revenue from continuing operations ($000s),2019,"$1,149,087"
750836384,Revenue from continuing operations ($000s),2018,"$1,055,126"
750836384,Revenue from continuing operations ($000s),2017,"$888,769"
750836384,Revenue from continuing operations ($000s),2016,"$550,136"
750836384,Growth,2025,(4.30%)
750836384,Growth,2024,(5.57%)
750836384,Growth,2023,(98.28%)
750836384,Growth,2022,50.70%
750836384,Growth,2021,17.22%
750836384,Growth,2020,(2.14%)
750836384,Growth,2019,8.91%
750836384,Growth,2018,18.72%
750836384,Growth,2017,61.55%
750836384,Growth,2016,-
750836384,Cost of sales ($000s),2025,$0
750836384,Cost of sales ($000s),2024,$0
750836384,Cost of sales ($000s),2023,$0
750836384,Cost of sales ($000s),2022,$0
750836384,Cost of sales ($000s),2021,$0
750836384,Cost of sales ($000s),2020,$0
750836384,Cost of sales ($000s),2019,$0
750836384,Cost of sales ($000s),2018,$0
750836384,Cost of sales ($000s),2017,$0
750836384,Cost of sales ($000s),2016,$0
750836384,Gross profit ($000s),2025,
750836384,Gross profit ($000s),2024,
750836384,Gross profit ($000s),2023,
750836384,Gross profit ($000s),2022,
750836384,Gross profit ($000s),2021,-
750836384,Gross profit ($000s),2020,-
750836384,Gross profit ($000s),2019,-
750836384,Gross profit ($000s),2018,-
750836384,Gross profit ($000s),2017,-
750836384,Gross profit ($000s),2016,-
750836384,Other income ($000s),2025,$735
750836384,Other income ($000s),2024,"$1,025"
750836384,Other income ($000s),2023,$462
750836384,Other income ($000s),2022,$0
750836384,Other income ($000s),2021,$100
750836384,Other income ($000s),2020,$6
750836384,Other income ($000s),2019,$15
750836384,Other income ($000s),2018,$8
750836384,Other income ($000s),2017,$4
750836384,Other income ($000s),2016,$6
750836384,Administrative expenses ($000s),2025,"($1,262)"
750836384,Administrative expenses ($000s),2024,"($1,169)"
750836384,Administrative expenses ($000s),2023,($935)
750836384,Administrative expenses ($000s),2022,-
750836384,Administrative expenses ($000s),2021,-
750836384,Administrative expenses ($000s),2020,-
750836384,Administrative expenses ($000s),2019,"($2,059)"
750836384,Administrative expenses ($000s),2018,"($1,039,993)"
750836384,Administrative expenses ($000s),2017,-
750836384,Administrative expenses ($000s),2016,"($1,387)"
750836384,Finance costs ($000s),2025,($552)
