duns,line_item,year,value
749007816,Revenue from continuing operations ($000s),2024,"$36,241"
749007816,Revenue from continuing operations ($000s),2023,"$36,191"
749007816,Revenue from continuing operations ($000s),2022,"$33,272"
749007816,Revenue from continuing operations ($000s),2021,"$37,069"
749007816,Revenue from continuing operations ($000s),2020,"$34,048"
749007816,Revenue from continuing operations ($000s),2019,"$33,640"
749007816,Revenue from continuing operations ($000s),2018,"$24,538"
749007816,Revenue from continuing operations ($000s),2017,"$20,541"
749007816,Revenue from continuing operations ($000s),2016,"$18,826"
749007816,Revenue from continuing operations ($000s),2015,"$18,753"
749007816,Growth,2024,0.14%
749007816,Growth,2023,8.77%
749007816,Growth,2022,(10.24%)
749007816,Growth,2021,8.87%
749007816,Growth,2020,1.21%
749007816,Growth,2019,37.09%
749007816,Growth,2018,19.46%
749007816,Growth,2017,9.11%
749007816,Growth,2016,0.39%
749007816,Growth,2015,-
749007816,Cost of sales ($000s),2024,"($25,179)"
749007816,Cost of sales ($000s),2023,"($25,944)"
749007816,Cost of sales ($000s),2022,"($22,852)"
749007816,Cost of sales ($000s),2021,"($26,720)"
749007816,Cost of sales ($000s),2020,"($23,192)"
749007816,Cost of sales ($000s),2019,"($24,512)"
749007816,Cost of sales ($000s),2018,"($18,572)"
749007816,Cost of sales ($000s),2017,"($16,818)"
749007816,Cost of sales ($000s),2016,"($15,400)"
749007816,Cost of sales ($000s),2015,"($15,936)"
749007816,Gross profit ($000s),2024,"$11,062"
749007816,Gross profit ($000s),2023,"$10,247"
749007816,Gross profit ($000s),2022,"$10,420"
749007816,Gross profit ($000s),2021,"$10,349"
749007816,Gross profit ($000s),2020,"$10,856"
749007816,Gross profit ($000s),2019,"$9,128"
749007816,Gross profit ($000s),2018,"$5,966"
749007816,Gross profit ($000s),2017,"$3,723"
749007816,Gross profit ($000s),2016,"$3,426"
749007816,Gross profit ($000s),2015,"$2,817"
749007816,Other income ($000s),2024,$281
749007816,Other income ($000s),2023,$218
749007816,Other income ($000s),2022,$320
749007816,Other income ($000s),2021,$89
749007816,Other income ($000s),2020,$89
749007816,Other income ($000s),2019,-
749007816,Other income ($000s),2018,-
749007816,Other income ($000s),2017,$115
749007816,Other income ($000s),2016,$46
749007816,Other income ($000s),2015,$88
749007816,Administrative expenses ($000s),2024,"($2,042)"
749007816,Administrative expenses ($000s),2023,"($1,641)"
749007816,Administrative expenses ($000s),2022,"($2,099)"
749007816,Administrative expenses ($000s),2021,"($1,479)"
749007816,Administrative expenses ($000s),2020,"($1,727)"
749007816,Administrative expenses ($000s),2019,"($1,352)"
749007816,Administrative expenses ($000s),2018,($705)
749007816,Administrative expenses ($000s),2017,($447)
749007816,Administrative expenses ($000s),2016,($517)
749007816,Administrative expenses ($000s),2015,($360)
749007816,Finance costs ($000s),2024,($105)
749007816,Finance costs ($000s),2023,($107)
749007816,Finance costs ($000s),2022,($118)
749007816,Finance costs ($000s),2021,($132)
749007816,Finance costs ($000s),2020,$0
749007816,Finance costs ($000s),2019,$0
749007816,Finance costs ($000s),2018,$0
749007816,Finance costs ($000s),2017,$0
749007816,Finance costs ($000s),2016,$0
749007816,Finance costs ($000s),2015,$0
749007816,Share of associate profits/(losses) ($000s),2024,
749007816,Share of associate profits/(losses) ($000s),2023,
749007816,Share of associate profits/(losses) ($000s),2022,
749007816,Share of associate profits/(losses) ($000s),2021,
749007816,Share of associate profits/(losses) ($000s),2020,-
749007816,Share of associate profits/(losses) ($000s),2019,-
749007816,Share of associate profits/(losses) ($000s),2018,-
749007816,Share of associate profits/(losses) ($000s),2017,-
749007816,Share of associate profits/(losses) ($000s),2016,-
749007816,Share of associate profits/(losses) ($000s),2015,-
749007816,Profit/(loss) from continuing operations before income tax ($000s),2024,"$4,078"
749007816,Profit/(loss) from continuing operations before income tax ($000s),2023,"$4,850"
749007816,Profit/(loss) from continuing operations before income tax ($000s),2022,"$2,954"
