duns,line_item,year,value
752978437,Revenue from continuing operations ($000s),2024,"$33,188"
752978437,Revenue from continuing operations ($000s),2023,"$28,717"
752978437,Revenue from continuing operations ($000s),2022,-
752978437,Revenue from continuing operations ($000s),2021,-
752978437,Revenue from continuing operations ($000s),2020,"$21,592"
752978437,Revenue from continuing operations ($000s),2019,"$29,238"
752978437,Revenue from continuing operations ($000s),2018,"$31,128"
752978437,Revenue from continuing operations ($000s),2017,"$39,278"
752978437,Revenue from continuing operations ($000s),2016,"$45,700"
752978437,Revenue from continuing operations ($000s),2015,"$41,050"
752978437,Growth,2024,15.57%
752978437,Growth,2023,-
752978437,Growth,2022,-
752978437,Growth,2021,-
752978437,Growth,2020,(26.15%)
752978437,Growth,2019,(6.07%)
752978437,Growth,2018,(20.75%)
752978437,Growth,2017,(14.05%)
752978437,Growth,2016,11.33%
752978437,Growth,2015,-
752978437,Cost of sales ($000s),2024,"($25,830)"
752978437,Cost of sales ($000s),2023,"($22,785)"
752978437,Cost of sales ($000s),2022,-
752978437,Cost of sales ($000s),2021,-
752978437,Cost of sales ($000s),2020,"($16,789)"
752978437,Cost of sales ($000s),2019,"($22,866)"
752978437,Cost of sales ($000s),2018,"($25,122)"
752978437,Cost of sales ($000s),2017,"($31,150)"
752978437,Cost of sales ($000s),2016,$0
752978437,Cost of sales ($000s),2015,"($33,577)"
752978437,Gross profit ($000s),2024,"$7,357"
752978437,Gross profit ($000s),2023,"$5,931"
752978437,Gross profit ($000s),2022,-
752978437,Gross profit ($000s),2021,-
752978437,Gross profit ($000s),2020,"$4,804"
752978437,Gross profit ($000s),2019,"$6,372"
752978437,Gross profit ($000s),2018,"$6,005"
752978437,Gross profit ($000s),2017,"$8,127"
752978437,Gross profit ($000s),2016,-
752978437,Gross profit ($000s),2015,"$7,474"
752978437,Other income ($000s),2024,-
752978437,Other income ($000s),2023,$209
752978437,Other income ($000s),2022,-
752978437,Other income ($000s),2021,-
752978437,Other income ($000s),2020,-
752978437,Other income ($000s),2019,-
752978437,Other income ($000s),2018,-
752978437,Other income ($000s),2017,-
752978437,Other income ($000s),2016,-
752978437,Other income ($000s),2015,-
752978437,Administrative expenses ($000s),2024,-
752978437,Administrative expenses ($000s),2023,-
752978437,Administrative expenses ($000s),2022,-
752978437,Administrative expenses ($000s),2021,-
752978437,Administrative expenses ($000s),2020,-
752978437,Administrative expenses ($000s),2019,-
752978437,Administrative expenses ($000s),2018,-
752978437,Administrative expenses ($000s),2017,-
752978437,Administrative expenses ($000s),2016,"($37,451)"
752978437,Administrative expenses ($000s),2015,-
752978437,Finance costs ($000s),2024,$0
752978437,Finance costs ($000s),2023,$0
752978437,Finance costs ($000s),2022,-
752978437,Finance costs ($000s),2021,-
752978437,Finance costs ($000s),2020,($25)
752978437,Finance costs ($000s),2019,($29)
752978437,Finance costs ($000s),2018,($8)
752978437,Finance costs ($000s),2017,$0
752978437,Finance costs ($000s),2016,$0
752978437,Finance costs ($000s),2015,$0
752978437,Share of associate profits/(losses) ($000s),2024,
752978437,Share of associate profits/(losses) ($000s),2023,
752978437,Share of associate profits/(losses) ($000s),2022,
752978437,Share of associate profits/(losses) ($000s),2021,
752978437,Share of associate profits/(losses) ($000s),2020,-
752978437,Share of associate profits/(losses) ($000s),2019,-
752978437,Share of associate profits/(losses) ($000s),2018,-
752978437,Share of associate profits/(losses) ($000s),2017,-
752978437,Share of associate profits/(losses) ($000s),2016,-
752978437,Share of associate profits/(losses) ($000s),2015,-
752978437,Profit/(loss) from continuing operations before income tax ($000s),2024,$971
752978437,Profit/(loss) from continuing operations before income tax ($000s),2023,"$1,384"
752978437,Profit/(loss) from continuing operations before income tax ($000s),2022,-
752978437,Profit/(loss) from continuing operations before income tax ($000s),2021,-
752978437,Profit/(loss) from continuing operations before income tax ($000s),2020,($426)
752978437,Profit/(loss) from continuing operations before income tax ($000s),2019,($125)
752978437,Profit/(loss) from continuing operations before income tax ($000s),2018,($902)
752978437,Profit/(loss) from continuing operations before income tax ($000s),2017,"$1,264"
752978437,Profit/(loss) from continuing operations before income tax ($000s),2016,$31
752978437,Profit/(loss) from continuing operations before income tax ($000s),2015,$953
752978437,Income tax expense ($000s),2024,($284)
752978437,Income tax expense ($000s),2023,($348)
752978437,Income tax expense ($000s),2022,-
752978437,Income tax expense ($000s),2021,-
752978437,Income tax expense ($000s),2020,$462
752978437,Income tax expense ($000s),2019,($186)
752978437,Income tax expense ($000s),2018,($251)
752978437,Income tax expense ($000s),2017,$366
752978437,Income tax expense ($000s),2016,($451)
752978437,Income tax expense ($000s),2015,($7)
752978437,Profit from continuing operations after income tax ($000s),2024,$687
752978437,Profit from continuing operations after income tax ($000s),2023,"$1,036"
752978437,Profit from continuing operations after income tax ($000s),2022,-
752978437,Profit from continuing operations after income tax ($000s),2021,-
752978437,Profit from continuing operations after income tax ($000s),2020,$36
752978437,Profit from continuing operations after income tax ($000s),2019,($311)
752978437,Profit from continuing operations after income tax ($000s),2018,"($1,154)"
752978437,Profit from continuing operations after income tax ($000s),2017,"$1,631"
752978437,Profit from continuing operations after income tax ($000s),2016,($420)
752978437,Profit from continuing operations after income tax ($000s),2015,$946
752978437,Profit/(loss) from discontinued operations after tax ($000s),2024,
752978437,Profit/(loss) from discontinued operations after tax ($000s),2023,
752978437,Profit/(loss) from discontinued operations after tax ($000s),2022,
752978437,Profit/(loss) from discontinued operations after tax ($000s),2021,
752978437,Profit/(loss) from discontinued operations after tax ($000s),2020,-
752978437,Profit/(loss) from discontinued operations after tax ($000s),2019,-
752978437,Profit/(loss) from discontinued operations after tax ($000s),2018,-
752978437,Profit/(loss) from discontinued operations after tax ($000s),2017,-
752978437,Profit/(loss) from discontinued operations after tax ($000s),2016,-
752978437,Profit/(loss) from discontinued operations after tax ($000s),2015,-
752978437,Profit/(loss) from restructuring activites after tax ($000s),2024,
