duns,line_item,year,value
752249698,Revenue from continuing operations ($000s),2024,"$39,006"
752249698,Revenue from continuing operations ($000s),2023,"$33,901"
752249698,Revenue from continuing operations ($000s),2022,"$27,532"
752249698,Revenue from continuing operations ($000s),2021,"$26,595"
752249698,Revenue from continuing operations ($000s),2020,"$24,128"
752249698,Revenue from continuing operations ($000s),2019,"$23,139"
752249698,Revenue from continuing operations ($000s),2018,"$20,422"
752249698,Revenue from continuing operations ($000s),2017,"$20,386"
752249698,Revenue from continuing operations ($000s),2016,"$17,607"
752249698,Revenue from continuing operations ($000s),2015,"$14,804"
752249698,Growth,2024,15.06%
752249698,Growth,2023,23.13%
752249698,Growth,2022,3.52%
752249698,Growth,2021,10.22%
752249698,Growth,2020,4.27%
752249698,Growth,2019,13.30%
752249698,Growth,2018,0.18%
752249698,Growth,2017,15.78%
752249698,Growth,2016,18.93%
752249698,Growth,2015,-
752249698,Cost of sales ($000s),2024,($581)
752249698,Cost of sales ($000s),2023,$0
752249698,Cost of sales ($000s),2022,$0
752249698,Cost of sales ($000s),2021,$0
752249698,Cost of sales ($000s),2020,$0
752249698,Cost of sales ($000s),2019,$0
752249698,Cost of sales ($000s),2018,$0
752249698,Cost of sales ($000s),2017,$0
752249698,Cost of sales ($000s),2016,$0
752249698,Cost of sales ($000s),2015,$0
752249698,Gross profit ($000s),2024,"$38,424"
752249698,Gross profit ($000s),2023,-
752249698,Gross profit ($000s),2022,-
752249698,Gross profit ($000s),2021,-
752249698,Gross profit ($000s),2020,-
752249698,Gross profit ($000s),2019,-
752249698,Gross profit ($000s),2018,-
752249698,Gross profit ($000s),2017,-
752249698,Gross profit ($000s),2016,-
752249698,Gross profit ($000s),2015,-
752249698,Other income ($000s),2024,$40
752249698,Other income ($000s),2023,$28
752249698,Other income ($000s),2022,$105
752249698,Other income ($000s),2021,"$2,694"
752249698,Other income ($000s),2020,$220
752249698,Other income ($000s),2019,$233
752249698,Other income ($000s),2018,$88
752249698,Other income ($000s),2017,$174
752249698,Other income ($000s),2016,$80
752249698,Other income ($000s),2015,$108
752249698,Administrative expenses ($000s),2024,-
752249698,Administrative expenses ($000s),2023,-
752249698,Administrative expenses ($000s),2022,-
752249698,Administrative expenses ($000s),2021,-
752249698,Administrative expenses ($000s),2020,-
752249698,Administrative expenses ($000s),2019,($645)
752249698,Administrative expenses ($000s),2018,($947)
752249698,Administrative expenses ($000s),2017,"($1,043)"
752249698,Administrative expenses ($000s),2016,"($1,083)"
752249698,Administrative expenses ($000s),2015,"($1,070)"
752249698,Finance costs ($000s),2024,($57)
752249698,Finance costs ($000s),2023,($44)
752249698,Finance costs ($000s),2022,($53)
752249698,Finance costs ($000s),2021,($68)
752249698,Finance costs ($000s),2020,($76)
752249698,Finance costs ($000s),2019,($74)
752249698,Finance costs ($000s),2018,($8)
752249698,Finance costs ($000s),2017,($32)
752249698,Finance costs ($000s),2016,($10)
752249698,Finance costs ($000s),2015,($8)
752249698,Share of associate profits/(losses) ($000s),2024,"$2,559"
752249698,Share of associate profits/(losses) ($000s),2023,-
752249698,Share of associate profits/(losses) ($000s),2022,"$2,417"
752249698,Share of associate profits/(losses) ($000s),2021,-
752249698,Share of associate profits/(losses) ($000s),2020,"$1,695"
752249698,Share of associate profits/(losses) ($000s),2019,"$2,614"
752249698,Share of associate profits/(losses) ($000s),2018,$496
752249698,Share of associate profits/(losses) ($000s),2017,"$1,746"
752249698,Share of associate profits/(losses) ($000s),2016,"$1,246"
752249698,Share of associate profits/(losses) ($000s),2015,"$2,371"
752249698,Profit/(loss) from continuing operations before income tax ($000s),2024,"$4,893"
752249698,Profit/(loss) from continuing operations before income tax ($000s),2023,"$4,869"
752249698,Profit/(loss) from continuing operations before income tax ($000s),2022,"$3,810"
752249698,Profit/(loss) from continuing operations before income tax ($000s),2021,"$3,769"
752249698,Profit/(loss) from continuing operations before income tax ($000s),2020,"$2,746"
752249698,Profit/(loss) from continuing operations before income tax ($000s),2019,"$3,737"
752249698,Profit/(loss) from continuing operations before income tax ($000s),2018,"$1,352"
752249698,Profit/(loss) from continuing operations before income tax ($000s),2017,"$2,344"
752249698,Profit/(loss) from continuing operations before income tax ($000s),2016,"$2,107"
752249698,Profit/(loss) from continuing operations before income tax ($000s),2015,"$3,336"
752249698,Income tax expense ($000s),2024,($843)
752249698,Income tax expense ($000s),2023,($690)
752249698,Income tax expense ($000s),2022,($463)
752249698,Income tax expense ($000s),2021,-
752249698,Income tax expense ($000s),2020,($465)
752249698,Income tax expense ($000s),2019,($450)
752249698,Income tax expense ($000s),2018,($360)
