duns,line_item,year,value
754221229,Revenue from continuing operations ($000s),2024,"$38,746"
754221229,Revenue from continuing operations ($000s),2023,"$24,015"
754221229,Revenue from continuing operations ($000s),2022,"$43,462"
754221229,Revenue from continuing operations ($000s),2021,"$47,200"
754221229,Revenue from continuing operations ($000s),2020,"$36,115"
754221229,Revenue from continuing operations ($000s),2019,"$37,805"
754221229,Revenue from continuing operations ($000s),2018,"$32,130"
754221229,Revenue from continuing operations ($000s),2017,"$19,057"
754221229,Revenue from continuing operations ($000s),2016,"$18,638"
754221229,Revenue from continuing operations ($000s),2015,"$17,950"
754221229,Growth,2024,61.34%
754221229,Growth,2023,(44.74%)
754221229,Growth,2022,(7.92%)
754221229,Growth,2021,30.69%
754221229,Growth,2020,(4.47%)
754221229,Growth,2019,17.66%
754221229,Growth,2018,68.60%
754221229,Growth,2017,2.25%
754221229,Growth,2016,3.83%
754221229,Growth,2015,-
754221229,Cost of sales ($000s),2024,"($11,005)"
754221229,Cost of sales ($000s),2023,"($10,922)"
754221229,Cost of sales ($000s),2022,"($20,857)"
754221229,Cost of sales ($000s),2021,"($21,718)"
754221229,Cost of sales ($000s),2020,"($16,327)"
754221229,Cost of sales ($000s),2019,"($16,613)"
754221229,Cost of sales ($000s),2018,"($13,599)"
754221229,Cost of sales ($000s),2017,"($8,468)"
754221229,Cost of sales ($000s),2016,"($8,341)"
754221229,Cost of sales ($000s),2015,"($8,103)"
754221229,Gross profit ($000s),2024,"$27,741"
754221229,Gross profit ($000s),2023,"$13,093"
754221229,Gross profit ($000s),2022,"$22,605"
754221229,Gross profit ($000s),2021,"$25,481"
754221229,Gross profit ($000s),2020,"$19,788"
754221229,Gross profit ($000s),2019,"$21,192"
754221229,Gross profit ($000s),2018,"$18,532"
754221229,Gross profit ($000s),2017,"$10,589"
754221229,Gross profit ($000s),2016,"$10,296"
754221229,Gross profit ($000s),2015,"$9,847"
754221229,Other income ($000s),2024,$37
754221229,Other income ($000s),2023,$299
754221229,Other income ($000s),2022,$674
754221229,Other income ($000s),2021,"$1,058"
754221229,Other income ($000s),2020,-
754221229,Other income ($000s),2019,-
754221229,Other income ($000s),2018,-
754221229,Other income ($000s),2017,-
754221229,Other income ($000s),2016,-
754221229,Other income ($000s),2015,-
754221229,Administrative expenses ($000s),2024,-
754221229,Administrative expenses ($000s),2023,($468)
754221229,Administrative expenses ($000s),2022,($816)
754221229,Administrative expenses ($000s),2021,-
754221229,Administrative expenses ($000s),2020,"($7,084)"
754221229,Administrative expenses ($000s),2019,"($4,534)"
754221229,Administrative expenses ($000s),2018,"($7,022)"
754221229,Administrative expenses ($000s),2017,"($3,115)"
754221229,Administrative expenses ($000s),2016,"($2,828)"
754221229,Administrative expenses ($000s),2015,"($2,836)"
754221229,Finance costs ($000s),2024,"($1,055)"
754221229,Finance costs ($000s),2023,($644)
754221229,Finance costs ($000s),2022,($652)
754221229,Finance costs ($000s),2021,($693)
754221229,Finance costs ($000s),2020,($970)
754221229,Finance costs ($000s),2019,"($1,115)"
754221229,Finance costs ($000s),2018,"($1,053)"
754221229,Finance costs ($000s),2017,($495)
754221229,Finance costs ($000s),2016,($618)
754221229,Finance costs ($000s),2015,($958)
754221229,Share of associate profits/(losses) ($000s),2024,
754221229,Share of associate profits/(losses) ($000s),2023,
754221229,Share of associate profits/(losses) ($000s),2022,
754221229,Share of associate profits/(losses) ($000s),2021,
754221229,Share of associate profits/(losses) ($000s),2020,-
754221229,Share of associate profits/(losses) ($000s),2019,-
754221229,Share of associate profits/(losses) ($000s),2018,-
754221229,Share of associate profits/(losses) ($000s),2017,-
754221229,Share of associate profits/(losses) ($000s),2016,-
754221229,Share of associate profits/(losses) ($000s),2015,-
754221229,Profit/(loss) from continuing operations before income tax ($000s),2024,"$7,946"
754221229,Profit/(loss) from continuing operations before income tax ($000s),2023,"($4,161)"
754221229,Profit/(loss) from continuing operations before income tax ($000s),2022,"$9,773"
754221229,Profit/(loss) from continuing operations before income tax ($000s),2021,"$9,100"
754221229,Profit/(loss) from continuing operations before income tax ($000s),2020,"$7,356"
754221229,Profit/(loss) from continuing operations before income tax ($000s),2019,"$1,713"
754221229,Profit/(loss) from continuing operations before income tax ($000s),2018,$272
754221229,Profit/(loss) from continuing operations before income tax ($000s),2017,"$8,242"
754221229,Profit/(loss) from continuing operations before income tax ($000s),2016,"$1,661"
754221229,Profit/(loss) from continuing operations before income tax ($000s),2015,$380
754221229,Income tax expense ($000s),2024,($36)
754221229,Income tax expense ($000s),2023,($317)
754221229,Income tax expense ($000s),2022,($886)
754221229,Income tax expense ($000s),2021,"($1,057)"
754221229,Income tax expense ($000s),2020,($252)
754221229,Income tax expense ($000s),2019,$223
754221229,Income tax expense ($000s),2018,-
754221229,Income tax expense ($000s),2017,-
754221229,Income tax expense ($000s),2016,-
754221229,Income tax expense ($000s),2015,-
754221229,Profit from continuing operations after income tax ($000s),2024,"$7,911"
754221229,Profit from continuing operations after income tax ($000s),2023,"($4,478)"
754221229,Profit from continuing operations after income tax ($000s),2022,"$8,888"
754221229,Profit from continuing operations after income tax ($000s),2021,"$8,043"
754221229,Profit from continuing operations after income tax ($000s),2020,"$7,104"
754221229,Profit from continuing operations after income tax ($000s),2019,"$1,936"
754221229,Profit from continuing operations after income tax ($000s),2018,$272
754221229,Profit from continuing operations after income tax ($000s),2017,"$8,242"
754221229,Profit from continuing operations after income tax ($000s),2016,"$1,661"
754221229,Profit from continuing operations after income tax ($000s),2015,$380
754221229,Profit/(loss) from discontinued operations after tax ($000s),2024,
754221229,Profit/(loss) from discontinued operations after tax ($000s),2023,
754221229,Profit/(loss) from discontinued operations after tax ($000s),2022,
754221229,Profit/(loss) from discontinued operations after tax ($000s),2021,
754221229,Profit/(loss) from discontinued operations after tax ($000s),2020,-
754221229,Profit/(loss) from discontinued operations after tax ($000s),2019,-
754221229,Profit/(loss) from discontinued operations after tax ($000s),2018,-
754221229,Profit/(loss) from discontinued operations after tax ($000s),2017,-
754221229,Profit/(loss) from discontinued operations after tax ($000s),2016,-
754221229,Profit/(loss) from discontinued operations after tax ($000s),2015,-
754221229,Profit/(loss) from restructuring activites after tax ($000s),2024,
754221229,Profit/(loss) from restructuring activites after tax ($000s),2023,
754221229,Profit/(loss) from restructuring activites after tax ($000s),2022,
754221229,Profit/(loss) from restructuring activites after tax ($000s),2021,
754221229,Profit/(loss) from restructuring activites after tax ($000s),2020,-
