duns,line_item,year,value
754987498,Revenue from continuing operations ($000s),2024,"$31,766"
754987498,Revenue from continuing operations ($000s),2023,"$27,315"
754987498,Revenue from continuing operations ($000s),2022,"$27,253"
754987498,Revenue from continuing operations ($000s),2021,"$21,184"
754987498,Revenue from continuing operations ($000s),2020,"$19,224"
754987498,Revenue from continuing operations ($000s),2019,"$17,192"
754987498,Revenue from continuing operations ($000s),2018,"$15,919"
754987498,Revenue from continuing operations ($000s),2017,"$11,472"
754987498,Revenue from continuing operations ($000s),2016,"$7,635"
754987498,Revenue from continuing operations ($000s),2015,"$4,512"
754987498,Growth,2024,16.30%
754987498,Growth,2023,0.23%
754987498,Growth,2022,28.65%
754987498,Growth,2021,10.20%
754987498,Growth,2020,11.82%
754987498,Growth,2019,8.00%
754987498,Growth,2018,38.76%
754987498,Growth,2017,50.26%
754987498,Growth,2016,69.22%
754987498,Growth,2015,-
754987498,Cost of sales ($000s),2024,$0
754987498,Cost of sales ($000s),2023,$0
754987498,Cost of sales ($000s),2022,$0
754987498,Cost of sales ($000s),2021,$0
754987498,Cost of sales ($000s),2020,$0
754987498,Cost of sales ($000s),2019,$0
754987498,Cost of sales ($000s),2018,$0
754987498,Cost of sales ($000s),2017,$0
754987498,Cost of sales ($000s),2016,$0
754987498,Cost of sales ($000s),2015,$0
754987498,Gross profit ($000s),2024,
754987498,Gross profit ($000s),2023,
754987498,Gross profit ($000s),2022,
754987498,Gross profit ($000s),2021,
754987498,Gross profit ($000s),2020,-
754987498,Gross profit ($000s),2019,-
754987498,Gross profit ($000s),2018,-
754987498,Gross profit ($000s),2017,-
754987498,Gross profit ($000s),2016,-
754987498,Gross profit ($000s),2015,-
754987498,Other income ($000s),2024,$726
754987498,Other income ($000s),2023,$800
754987498,Other income ($000s),2022,-
754987498,Other income ($000s),2021,-
754987498,Other income ($000s),2020,-
754987498,Other income ($000s),2019,-
754987498,Other income ($000s),2018,-
754987498,Other income ($000s),2017,-
754987498,Other income ($000s),2016,-
754987498,Other income ($000s),2015,-
754987498,Administrative expenses ($000s),2024,-
754987498,Administrative expenses ($000s),2023,-
754987498,Administrative expenses ($000s),2022,-
754987498,Administrative expenses ($000s),2021,-
754987498,Administrative expenses ($000s),2020,-
754987498,Administrative expenses ($000s),2019,"($3,399)"
754987498,Administrative expenses ($000s),2018,"($4,057)"
754987498,Administrative expenses ($000s),2017,"($2,950)"
754987498,Administrative expenses ($000s),2016,"($2,775)"
754987498,Administrative expenses ($000s),2015,($544)
754987498,Finance costs ($000s),2024,($20)
754987498,Finance costs ($000s),2023,($21)
754987498,Finance costs ($000s),2022,($1)
754987498,Finance costs ($000s),2021,$0
754987498,Finance costs ($000s),2020,$0
754987498,Finance costs ($000s),2019,($1)
754987498,Finance costs ($000s),2018,($1)
754987498,Finance costs ($000s),2017,($23)
754987498,Finance costs ($000s),2016,($27)
754987498,Finance costs ($000s),2015,($22)
754987498,Share of associate profits/(losses) ($000s),2024,
754987498,Share of associate profits/(losses) ($000s),2023,
754987498,Share of associate profits/(losses) ($000s),2022,
754987498,Share of associate profits/(losses) ($000s),2021,
754987498,Share of associate profits/(losses) ($000s),2020,-
754987498,Share of associate profits/(losses) ($000s),2019,-
754987498,Share of associate profits/(losses) ($000s),2018,-
754987498,Share of associate profits/(losses) ($000s),2017,-
754987498,Share of associate profits/(losses) ($000s),2016,-
754987498,Share of associate profits/(losses) ($000s),2015,-
754987498,Profit/(loss) from continuing operations before income tax ($000s),2024,"$17,970"
754987498,Profit/(loss) from continuing operations before income tax ($000s),2023,"$12,958"
754987498,Profit/(loss) from continuing operations before income tax ($000s),2022,"$12,885"
754987498,Profit/(loss) from continuing operations before income tax ($000s),2021,"$9,450"
754987498,Profit/(loss) from continuing operations before income tax ($000s),2020,"$7,081"
754987498,Profit/(loss) from continuing operations before income tax ($000s),2019,"$7,594"
754987498,Profit/(loss) from continuing operations before income tax ($000s),2018,"$7,014"
754987498,Profit/(loss) from continuing operations before income tax ($000s),2017,"$3,574"
754987498,Profit/(loss) from continuing operations before income tax ($000s),2016,"$1,728"
754987498,Profit/(loss) from continuing operations before income tax ($000s),2015,"$1,431"
754987498,Income tax expense ($000s),2024,"($5,282)"
754987498,Income tax expense ($000s),2023,"($4,274)"
754987498,Income tax expense ($000s),2022,"($3,918)"
754987498,Income tax expense ($000s),2021,"($2,854)"
754987498,Income tax expense ($000s),2020,"($2,460)"
754987498,Income tax expense ($000s),2019,"($2,406)"
754987498,Income tax expense ($000s),2018,"($2,114)"
754987498,Income tax expense ($000s),2017,"($1,006)"
754987498,Income tax expense ($000s),2016,$573
754987498,Income tax expense ($000s),2015,-
754987498,Profit from continuing operations after income tax ($000s),2024,"$12,689"
754987498,Profit from continuing operations after income tax ($000s),2023,"$8,684"
754987498,Profit from continuing operations after income tax ($000s),2022,"$8,967"
754987498,Profit from continuing operations after income tax ($000s),2021,"$6,596"
754987498,Profit from continuing operations after income tax ($000s),2020,"$4,621"
