duns,line_item,year,value
752855408,Revenue from continuing operations ($000s),2025,"$50,822"
752855408,Revenue from continuing operations ($000s),2024,"$37,421"
752855408,Revenue from continuing operations ($000s),2023,-
752855408,Revenue from continuing operations ($000s),2022,"$47,812"
752855408,Revenue from continuing operations ($000s),2021,"$41,946"
752855408,Revenue from continuing operations ($000s),2020,"$42,649"
752855408,Revenue from continuing operations ($000s),2019,"$38,726"
752855408,Revenue from continuing operations ($000s),2018,"$26,669"
752855408,Revenue from continuing operations ($000s),2017,-
752855408,Revenue from continuing operations ($000s),2016,-
752855408,Growth,2025,35.81%
752855408,Growth,2024,-
752855408,Growth,2023,-
752855408,Growth,2022,13.98%
752855408,Growth,2021,(1.65%)
752855408,Growth,2020,10.13%
752855408,Growth,2019,45.21%
752855408,Growth,2018,-
752855408,Growth,2017,-
752855408,Growth,2016,-
752855408,Cost of sales ($000s),2025,"($16,135)"
752855408,Cost of sales ($000s),2024,"($11,093)"
752855408,Cost of sales ($000s),2023,-
752855408,Cost of sales ($000s),2022,"($15,874)"
752855408,Cost of sales ($000s),2021,"($14,044)"
752855408,Cost of sales ($000s),2020,"($11,468)"
752855408,Cost of sales ($000s),2019,"($12,590)"
752855408,Cost of sales ($000s),2018,"($8,195)"
752855408,Cost of sales ($000s),2017,-
752855408,Cost of sales ($000s),2016,-
752855408,Gross profit ($000s),2025,"$34,686"
752855408,Gross profit ($000s),2024,"$26,329"
752855408,Gross profit ($000s),2023,-
752855408,Gross profit ($000s),2022,"$31,938"
752855408,Gross profit ($000s),2021,"$27,901"
752855408,Gross profit ($000s),2020,"$31,181"
752855408,Gross profit ($000s),2019,"$26,137"
752855408,Gross profit ($000s),2018,"$18,474"
752855408,Gross profit ($000s),2017,-
752855408,Gross profit ($000s),2016,-
752855408,Other income ($000s),2025,$565
752855408,Other income ($000s),2024,$316
752855408,Other income ($000s),2023,-
752855408,Other income ($000s),2022,$729
752855408,Other income ($000s),2021,"$1,813"
752855408,Other income ($000s),2020,"$1,189"
752855408,Other income ($000s),2019,$126
752855408,Other income ($000s),2018,$80
752855408,Other income ($000s),2017,-
752855408,Other income ($000s),2016,-
752855408,Administrative expenses ($000s),2025,
752855408,Administrative expenses ($000s),2024,
752855408,Administrative expenses ($000s),2023,
752855408,Administrative expenses ($000s),2022,
752855408,Administrative expenses ($000s),2021,-
752855408,Administrative expenses ($000s),2020,-
752855408,Administrative expenses ($000s),2019,-
752855408,Administrative expenses ($000s),2018,-
752855408,Administrative expenses ($000s),2017,-
752855408,Administrative expenses ($000s),2016,-
752855408,Finance costs ($000s),2025,$0
752855408,Finance costs ($000s),2024,$0
752855408,Finance costs ($000s),2023,-
752855408,Finance costs ($000s),2022,$0
752855408,Finance costs ($000s),2021,$0
752855408,Finance costs ($000s),2020,$0
752855408,Finance costs ($000s),2019,$0
752855408,Finance costs ($000s),2018,$0
752855408,Finance costs ($000s),2017,-
752855408,Finance costs ($000s),2016,-
752855408,Share of associate profits/(losses) ($000s),2025,
752855408,Share of associate profits/(losses) ($000s),2024,
752855408,Share of associate profits/(losses) ($000s),2023,
752855408,Share of associate profits/(losses) ($000s),2022,
752855408,Share of associate profits/(losses) ($000s),2021,-
752855408,Share of associate profits/(losses) ($000s),2020,-
752855408,Share of associate profits/(losses) ($000s),2019,-
752855408,Share of associate profits/(losses) ($000s),2018,-
752855408,Share of associate profits/(losses) ($000s),2017,-
752855408,Share of associate profits/(losses) ($000s),2016,-
