duns,line_item,year,value
744421679,Revenue from continuing operations ($000s),2024,"$32,756"
744421679,Revenue from continuing operations ($000s),2023,"$33,894"
744421679,Revenue from continuing operations ($000s),2022,"$21,100"
744421679,Revenue from continuing operations ($000s),2021,"$20,330"
744421679,Revenue from continuing operations ($000s),2020,"$22,174"
744421679,Revenue from continuing operations ($000s),2019,"$36,124"
744421679,Revenue from continuing operations ($000s),2018,"$34,907"
744421679,Revenue from continuing operations ($000s),2017,-
744421679,Revenue from continuing operations ($000s),2016,-
744421679,Revenue from continuing operations ($000s),2015,-
744421679,Growth,2024,(3.36%)
744421679,Growth,2023,60.64%
744421679,Growth,2022,3.79%
744421679,Growth,2021,(8.32%)
744421679,Growth,2020,(38.62%)
744421679,Growth,2019,3.49%
744421679,Growth,2018,-
744421679,Growth,2017,-
744421679,Growth,2016,-
744421679,Growth,2015,-
744421679,Cost of sales ($000s),2024,$0
744421679,Cost of sales ($000s),2023,$0
744421679,Cost of sales ($000s),2022,$0
744421679,Cost of sales ($000s),2021,$0
744421679,Cost of sales ($000s),2020,$0
744421679,Cost of sales ($000s),2019,$0
744421679,Cost of sales ($000s),2018,$0
744421679,Cost of sales ($000s),2017,-
744421679,Cost of sales ($000s),2016,-
744421679,Cost of sales ($000s),2015,-
744421679,Gross profit ($000s),2024,
744421679,Gross profit ($000s),2023,
744421679,Gross profit ($000s),2022,
744421679,Gross profit ($000s),2021,
744421679,Gross profit ($000s),2020,-
744421679,Gross profit ($000s),2019,-
744421679,Gross profit ($000s),2018,-
744421679,Gross profit ($000s),2017,-
744421679,Gross profit ($000s),2016,-
744421679,Gross profit ($000s),2015,-
744421679,Other income ($000s),2024,-
744421679,Other income ($000s),2023,-
744421679,Other income ($000s),2022,-
744421679,Other income ($000s),2021,-
744421679,Other income ($000s),2020,-
744421679,Other income ($000s),2019,-
744421679,Other income ($000s),2018,$388
744421679,Other income ($000s),2017,-
744421679,Other income ($000s),2016,-
744421679,Other income ($000s),2015,-
744421679,Administrative expenses ($000s),2024,"($1,858)"
744421679,Administrative expenses ($000s),2023,"($1,773)"
744421679,Administrative expenses ($000s),2022,"($1,315)"
744421679,Administrative expenses ($000s),2021,"($1,013)"
744421679,Administrative expenses ($000s),2020,"($1,359)"
744421679,Administrative expenses ($000s),2019,"($33,809)"
744421679,Administrative expenses ($000s),2018,"($33,133)"
744421679,Administrative expenses ($000s),2017,-
744421679,Administrative expenses ($000s),2016,-
744421679,Administrative expenses ($000s),2015,-
744421679,Finance costs ($000s),2024,"($2,372)"
744421679,Finance costs ($000s),2023,"($2,324)"
744421679,Finance costs ($000s),2022,"($2,453)"
744421679,Finance costs ($000s),2021,"($2,655)"
744421679,Finance costs ($000s),2020,"($2,773)"
744421679,Finance costs ($000s),2019,($199)
744421679,Finance costs ($000s),2018,($199)
744421679,Finance costs ($000s),2017,-
744421679,Finance costs ($000s),2016,-
744421679,Finance costs ($000s),2015,-
744421679,Share of associate profits/(losses) ($000s),2024,
744421679,Share of associate profits/(losses) ($000s),2023,
744421679,Share of associate profits/(losses) ($000s),2022,
744421679,Share of associate profits/(losses) ($000s),2021,
744421679,Share of associate profits/(losses) ($000s),2020,-
744421679,Share of associate profits/(losses) ($000s),2019,-
744421679,Share of associate profits/(losses) ($000s),2018,-
744421679,Share of associate profits/(losses) ($000s),2017,-
744421679,Share of associate profits/(losses) ($000s),2016,-
744421679,Share of associate profits/(losses) ($000s),2015,-
744421679,Profit/(loss) from continuing operations before income tax ($000s),2024,($550)
744421679,Profit/(loss) from continuing operations before income tax ($000s),2023,($489)
744421679,Profit/(loss) from continuing operations before income tax ($000s),2022,($838)
744421679,Profit/(loss) from continuing operations before income tax ($000s),2021,($400)
744421679,Profit/(loss) from continuing operations before income tax ($000s),2020,"($1,069)"
744421679,Profit/(loss) from continuing operations before income tax ($000s),2019,($325)
744421679,Profit/(loss) from continuing operations before income tax ($000s),2018,($843)
744421679,Profit/(loss) from continuing operations before income tax ($000s),2017,-
744421679,Profit/(loss) from continuing operations before income tax ($000s),2016,-
744421679,Profit/(loss) from continuing operations before income tax ($000s),2015,-
744421679,Income tax expense ($000s),2024,$217
744421679,Income tax expense ($000s),2023,$101
744421679,Income tax expense ($000s),2022,$109
744421679,Income tax expense ($000s),2021,$75
744421679,Income tax expense ($000s),2020,$156
744421679,Income tax expense ($000s),2019,$14
744421679,Income tax expense ($000s),2018,$2
744421679,Income tax expense ($000s),2017,-
744421679,Income tax expense ($000s),2016,-
744421679,Income tax expense ($000s),2015,-
744421679,Profit from continuing operations after income tax ($000s),2024,($333)
744421679,Profit from continuing operations after income tax ($000s),2023,($388)
744421679,Profit from continuing operations after income tax ($000s),2022,($729)
744421679,Profit from continuing operations after income tax ($000s),2021,($325)
744421679,Profit from continuing operations after income tax ($000s),2020,($913)
744421679,Profit from continuing operations after income tax ($000s),2019,($311)
744421679,Profit from continuing operations after income tax ($000s),2018,($841)
744421679,Profit from continuing operations after income tax ($000s),2017,-
744421679,Profit from continuing operations after income tax ($000s),2016,-
744421679,Profit from continuing operations after income tax ($000s),2015,-
744421679,Profit/(loss) from discontinued operations after tax ($000s),2024,
744421679,Profit/(loss) from discontinued operations after tax ($000s),2023,
744421679,Profit/(loss) from discontinued operations after tax ($000s),2022,
744421679,Profit/(loss) from discontinued operations after tax ($000s),2021,
744421679,Profit/(loss) from discontinued operations after tax ($000s),2020,-
744421679,Profit/(loss) from discontinued operations after tax ($000s),2019,-
744421679,Profit/(loss) from discontinued operations after tax ($000s),2018,-
744421679,Profit/(loss) from discontinued operations after tax ($000s),2017,-
744421679,Profit/(loss) from discontinued operations after tax ($000s),2016,-
744421679,Profit/(loss) from discontinued operations after tax ($000s),2015,-
744421679,Profit/(loss) from restructuring activites after tax ($000s),2024,
744421679,Profit/(loss) from restructuring activites after tax ($000s),2023,
744421679,Profit/(loss) from restructuring activites after tax ($000s),2022,
744421679,Profit/(loss) from restructuring activites after tax ($000s),2021,
744421679,Profit/(loss) from restructuring activites after tax ($000s),2020,-
744421679,Profit/(loss) from restructuring activites after tax ($000s),2019,-
744421679,Profit/(loss) from restructuring activites after tax ($000s),2018,-
744421679,Profit/(loss) from restructuring activites after tax ($000s),2017,-
744421679,Profit/(loss) from restructuring activites after tax ($000s),2016,-
744421679,Profit/(loss) from restructuring activites after tax ($000s),2015,-
744421679,"Profit/(loss) from disposals of property, plant and equipment after tax ($000s)",2024,
744421679,"Profit/(loss) from disposals of property, plant and equipment after tax ($000s)",2023,
744421679,"Profit/(loss) from disposals of property, plant and equipment after tax ($000s)",2022,
744421679,"Profit/(loss) from disposals of property, plant and equipment after tax ($000s)",2021,
744421679,"Profit/(loss) from disposals of property, plant and equipment after tax ($000s)",2020,-
744421679,"Profit/(loss) from disposals of property, plant and equipment after tax ($000s)",2019,-
744421679,"Profit/(loss) from disposals of property, plant and equipment after tax ($000s)",2018,-
744421679,"Profit/(loss) from disposals of property, plant and equipment after tax ($000s)",2017,-
744421679,"Profit/(loss) from disposals of property, plant and equipment after tax ($000s)",2016,-
744421679,"Profit/(loss) from disposals of property, plant and equipment after tax ($000s)",2015,-
744421679,Profit/(loss) from disposals of investments after tax ($000s),2024,
744421679,Profit/(loss) from disposals of investments after tax ($000s),2023,
744421679,Profit/(loss) from disposals of investments after tax ($000s),2022,
744421679,Profit/(loss) from disposals of investments after tax ($000s),2021,
744421679,Profit/(loss) from disposals of investments after tax ($000s),2020,-
744421679,Profit/(loss) from disposals of investments after tax ($000s),2019,-
744421679,Profit/(loss) from disposals of investments after tax ($000s),2018,-
744421679,Profit/(loss) from disposals of investments after tax ($000s),2017,-
744421679,Profit/(loss) from disposals of investments after tax ($000s),2016,-
744421679,Profit/(loss) from disposals of investments after tax ($000s),2015,-
744421679,Net profit for the period ($000s),2024,($333)
744421679,Net profit for the period ($000s),2023,($388)
744421679,Net profit for the period ($000s),2022,($729)
744421679,Net profit for the period ($000s),2021,($325)
744421679,Net profit for the period ($000s),2020,($913)
744421679,Net profit for the period ($000s),2019,($311)
744421679,Net profit for the period ($000s),2018,($841)
744421679,Net profit for the period ($000s),2017,-
744421679,Net profit for the period ($000s),2016,-
744421679,Net profit for the period ($000s),2015,-
744421679,Attributable To:,2024,
744421679,Attributable To:,2023,
744421679,Attributable To:,2022,
744421679,Attributable To:,2021,
744421679,Attributable To:,2020,-
744421679,Attributable To:,2019,-
744421679,Attributable To:,2018,-
744421679,Attributable To:,2017,-
744421679,Attributable To:,2016,-
744421679,Attributable To:,2015,-
744421679,Minority interest ($000s),2024,
744421679,Minority interest ($000s),2023,
744421679,Minority interest ($000s),2022,
744421679,Minority interest ($000s),2021,
744421679,Minority interest ($000s),2020,-
744421679,Minority interest ($000s),2019,-
744421679,Minority interest ($000s),2018,-
744421679,Minority interest ($000s),2017,-
744421679,Minority interest ($000s),2016,-
744421679,Minority interest ($000s),2015,-
744421679,Members of the parent ($000s),2024,
744421679,Members of the parent ($000s),2023,
744421679,Members of the parent ($000s),2022,
744421679,Members of the parent ($000s),2021,
744421679,Members of the parent ($000s),2020,-
744421679,Members of the parent ($000s),2019,-
744421679,Members of the parent ($000s),2018,-
744421679,Members of the parent ($000s),2017,-
744421679,Members of the parent ($000s),2016,-
744421679,Members of the parent ($000s),2015,-
744421679,Weighted average number of ordinary shares for basic earnings per share (000s),2024,
744421679,Weighted average number of ordinary shares for basic earnings per share (000s),2023,
744421679,Weighted average number of ordinary shares for basic earnings per share (000s),2022,
744421679,Weighted average number of ordinary shares for basic earnings per share (000s),2021,
744421679,Weighted average number of ordinary shares for basic earnings per share (000s),2020,-
744421679,Weighted average number of ordinary shares for basic earnings per share (000s),2019,-
744421679,Weighted average number of ordinary shares for basic earnings per share (000s),2018,-
744421679,Weighted average number of ordinary shares for basic earnings per share (000s),2017,-
744421679,Weighted average number of ordinary shares for basic earnings per share (000s),2016,-
744421679,Weighted average number of ordinary shares for basic earnings per share (000s),2015,-
744421679,Weighted average number of ordinary shares for diluted earnings per share (000s),2024,
744421679,Weighted average number of ordinary shares for diluted earnings per share (000s),2023,
744421679,Weighted average number of ordinary shares for diluted earnings per share (000s),2022,
744421679,Weighted average number of ordinary shares for diluted earnings per share (000s),2021,
744421679,Weighted average number of ordinary shares for diluted earnings per share (000s),2020,-
744421679,Weighted average number of ordinary shares for diluted earnings per share (000s),2019,-
