duns,line_item,year,value
758057806,Revenue from continuing operations ($000s),2024,"$32,777"
758057806,Revenue from continuing operations ($000s),2023,-
758057806,Revenue from continuing operations ($000s),2022,-
758057806,Revenue from continuing operations ($000s),2021,$27
758057806,Revenue from continuing operations ($000s),2020,$96
758057806,Revenue from continuing operations ($000s),2019,$140
758057806,Revenue from continuing operations ($000s),2018,$551
758057806,Revenue from continuing operations ($000s),2017,$759
758057806,Revenue from continuing operations ($000s),2016,$210
758057806,Revenue from continuing operations ($000s),2015,$677
758057806,Growth,2024,-
758057806,Growth,2023,-
758057806,Growth,2022,-
758057806,Growth,2021,(71.88%)
758057806,Growth,2020,(31.43%)
758057806,Growth,2019,(74.59%)
758057806,Growth,2018,(27.40%)
758057806,Growth,2017,261.43%
758057806,Growth,2016,(68.98%)
758057806,Growth,2015,-
758057806,Cost of sales ($000s),2024,$0
758057806,Cost of sales ($000s),2023,$0
758057806,Cost of sales ($000s),2022,$0
758057806,Cost of sales ($000s),2021,$0
758057806,Cost of sales ($000s),2020,$0
758057806,Cost of sales ($000s),2019,$0
758057806,Cost of sales ($000s),2018,$0
758057806,Cost of sales ($000s),2017,$0
758057806,Cost of sales ($000s),2016,$0
758057806,Cost of sales ($000s),2015,$0
758057806,Gross profit ($000s),2024,
758057806,Gross profit ($000s),2023,
758057806,Gross profit ($000s),2022,
758057806,Gross profit ($000s),2021,
758057806,Gross profit ($000s),2020,-
758057806,Gross profit ($000s),2019,-
758057806,Gross profit ($000s),2018,-
758057806,Gross profit ($000s),2017,-
758057806,Gross profit ($000s),2016,-
758057806,Gross profit ($000s),2015,-
758057806,Other income ($000s),2024,-
758057806,Other income ($000s),2023,-
758057806,Other income ($000s),2022,-
758057806,Other income ($000s),2021,$97
758057806,Other income ($000s),2020,$174
758057806,Other income ($000s),2019,$80
758057806,Other income ($000s),2018,-
758057806,Other income ($000s),2017,-
758057806,Other income ($000s),2016,$69
758057806,Other income ($000s),2015,-
758057806,Administrative expenses ($000s),2024,"($3,465)"
758057806,Administrative expenses ($000s),2023,-
758057806,Administrative expenses ($000s),2022,-
758057806,Administrative expenses ($000s),2021,-
758057806,Administrative expenses ($000s),2020,-
758057806,Administrative expenses ($000s),2019,"($2,914)"
758057806,Administrative expenses ($000s),2018,"($3,211)"
758057806,Administrative expenses ($000s),2017,"($3,606)"
758057806,Administrative expenses ($000s),2016,"($1,638)"
758057806,Administrative expenses ($000s),2015,"($1,155)"
758057806,Finance costs ($000s),2024,$0
758057806,Finance costs ($000s),2023,($11)
758057806,Finance costs ($000s),2022,$0
758057806,Finance costs ($000s),2021,($14)
758057806,Finance costs ($000s),2020,"($2,836)"
758057806,Finance costs ($000s),2019,($594)
758057806,Finance costs ($000s),2018,"($1,626)"
758057806,Finance costs ($000s),2017,($3)
758057806,Finance costs ($000s),2016,($22)
