duns,line_item,year,value
746340202,Revenue from continuing operations ($000s),2024,"$36,146"
746340202,Revenue from continuing operations ($000s),2023,"$37,415"
746340202,Revenue from continuing operations ($000s),2022,"$28,978"
746340202,Revenue from continuing operations ($000s),2021,"$31,247"
746340202,Revenue from continuing operations ($000s),2020,"$35,276"
746340202,Revenue from continuing operations ($000s),2019,"$29,093"
746340202,Revenue from continuing operations ($000s),2018,"$29,626"
746340202,Revenue from continuing operations ($000s),2017,"$29,674"
746340202,Revenue from continuing operations ($000s),2016,"$28,449"
746340202,Revenue from continuing operations ($000s),2015,"$26,441"
746340202,Growth,2024,(3.39%)
746340202,Growth,2023,29.12%
746340202,Growth,2022,(7.26%)
746340202,Growth,2021,(11.42%)
746340202,Growth,2020,21.25%
746340202,Growth,2019,(1.80%)
746340202,Growth,2018,(0.16%)
746340202,Growth,2017,4.31%
746340202,Growth,2016,7.59%
746340202,Growth,2015,-
746340202,Cost of sales ($000s),2024,$0
746340202,Cost of sales ($000s),2023,$0
746340202,Cost of sales ($000s),2022,$0
746340202,Cost of sales ($000s),2021,($421)
746340202,Cost of sales ($000s),2020,($2)
746340202,Cost of sales ($000s),2019,$0
746340202,Cost of sales ($000s),2018,$0
746340202,Cost of sales ($000s),2017,$0
746340202,Cost of sales ($000s),2016,$0
746340202,Cost of sales ($000s),2015,$0
746340202,Gross profit ($000s),2024,-
746340202,Gross profit ($000s),2023,-
746340202,Gross profit ($000s),2022,-
746340202,Gross profit ($000s),2021,"$30,827"
746340202,Gross profit ($000s),2020,"$35,274"
746340202,Gross profit ($000s),2019,-
746340202,Gross profit ($000s),2018,-
746340202,Gross profit ($000s),2017,-
746340202,Gross profit ($000s),2016,-
746340202,Gross profit ($000s),2015,-
746340202,Other income ($000s),2024,$1
746340202,Other income ($000s),2023,$1
746340202,Other income ($000s),2022,$0
746340202,Other income ($000s),2021,-
746340202,Other income ($000s),2020,$24
746340202,Other income ($000s),2019,$28
746340202,Other income ($000s),2018,-
746340202,Other income ($000s),2017,-
746340202,Other income ($000s),2016,-
746340202,Other income ($000s),2015,-
746340202,Administrative expenses ($000s),2024,-
746340202,Administrative expenses ($000s),2023,-
746340202,Administrative expenses ($000s),2022,"($2,763)"
746340202,Administrative expenses ($000s),2021,-
746340202,Administrative expenses ($000s),2020,-
746340202,Administrative expenses ($000s),2019,-
746340202,Administrative expenses ($000s),2018,($373)
746340202,Administrative expenses ($000s),2017,($407)
746340202,Administrative expenses ($000s),2016,($290)
746340202,Administrative expenses ($000s),2015,($219)
746340202,Finance costs ($000s),2024,($44)
746340202,Finance costs ($000s),2023,($36)
746340202,Finance costs ($000s),2022,($46)
746340202,Finance costs ($000s),2021,($41)
746340202,Finance costs ($000s),2020,($19)
746340202,Finance costs ($000s),2019,($16)
746340202,Finance costs ($000s),2018,($21)
746340202,Finance costs ($000s),2017,($4)
746340202,Finance costs ($000s),2016,$0
746340202,Finance costs ($000s),2015,$0
746340202,Share of associate profits/(losses) ($000s),2024,
746340202,Share of associate profits/(losses) ($000s),2023,
746340202,Share of associate profits/(losses) ($000s),2022,
746340202,Share of associate profits/(losses) ($000s),2021,
746340202,Share of associate profits/(losses) ($000s),2020,-
746340202,Share of associate profits/(losses) ($000s),2019,-
746340202,Share of associate profits/(losses) ($000s),2018,-
746340202,Share of associate profits/(losses) ($000s),2017,-
746340202,Share of associate profits/(losses) ($000s),2016,-
746340202,Share of associate profits/(losses) ($000s),2015,-
746340202,Profit/(loss) from continuing operations before income tax ($000s),2024,$547
746340202,Profit/(loss) from continuing operations before income tax ($000s),2023,$177
746340202,Profit/(loss) from continuing operations before income tax ($000s),2022,($453)
746340202,Profit/(loss) from continuing operations before income tax ($000s),2021,$665
746340202,Profit/(loss) from continuing operations before income tax ($000s),2020,"$1,869"
746340202,Profit/(loss) from continuing operations before income tax ($000s),2019,$276
746340202,Profit/(loss) from continuing operations before income tax ($000s),2018,($500)
746340202,Profit/(loss) from continuing operations before income tax ($000s),2017,$516
746340202,Profit/(loss) from continuing operations before income tax ($000s),2016,"$1,039"
746340202,Profit/(loss) from continuing operations before income tax ($000s),2015,$367
746340202,Income tax expense ($000s),2024,($164)
746340202,Income tax expense ($000s),2023,($60)
746340202,Income tax expense ($000s),2022,$119
746340202,Income tax expense ($000s),2021,($200)
746340202,Income tax expense ($000s),2020,($587)
746340202,Income tax expense ($000s),2019,($101)
746340202,Income tax expense ($000s),2018,$149
746340202,Income tax expense ($000s),2017,($156)
746340202,Income tax expense ($000s),2016,($313)
746340202,Income tax expense ($000s),2015,($112)
746340202,Profit from continuing operations after income tax ($000s),2024,$383
746340202,Profit from continuing operations after income tax ($000s),2023,$116
746340202,Profit from continuing operations after income tax ($000s),2022,($334)
746340202,Profit from continuing operations after income tax ($000s),2021,$465
746340202,Profit from continuing operations after income tax ($000s),2020,"$1,282"
746340202,Profit from continuing operations after income tax ($000s),2019,$175
746340202,Profit from continuing operations after income tax ($000s),2018,($351)
746340202,Profit from continuing operations after income tax ($000s),2017,$360
746340202,Profit from continuing operations after income tax ($000s),2016,$726
746340202,Profit from continuing operations after income tax ($000s),2015,$256
746340202,Profit/(loss) from discontinued operations after tax ($000s),2024,
746340202,Profit/(loss) from discontinued operations after tax ($000s),2023,
746340202,Profit/(loss) from discontinued operations after tax ($000s),2022,
746340202,Profit/(loss) from discontinued operations after tax ($000s),2021,
746340202,Profit/(loss) from discontinued operations after tax ($000s),2020,-
746340202,Profit/(loss) from discontinued operations after tax ($000s),2019,-
746340202,Profit/(loss) from discontinued operations after tax ($000s),2018,-
746340202,Profit/(loss) from discontinued operations after tax ($000s),2017,-
746340202,Profit/(loss) from discontinued operations after tax ($000s),2016,-
746340202,Profit/(loss) from discontinued operations after tax ($000s),2015,-
746340202,Profit/(loss) from restructuring activites after tax ($000s),2024,
746340202,Profit/(loss) from restructuring activites after tax ($000s),2023,
746340202,Profit/(loss) from restructuring activites after tax ($000s),2022,
746340202,Profit/(loss) from restructuring activites after tax ($000s),2021,
746340202,Profit/(loss) from restructuring activites after tax ($000s),2020,-
746340202,Profit/(loss) from restructuring activites after tax ($000s),2019,-
746340202,Profit/(loss) from restructuring activites after tax ($000s),2018,-
746340202,Profit/(loss) from restructuring activites after tax ($000s),2017,-
746340202,Profit/(loss) from restructuring activites after tax ($000s),2016,-
746340202,Profit/(loss) from restructuring activites after tax ($000s),2015,-
746340202,"Profit/(loss) from disposals of property, plant and equipment after tax ($000s)",2024,
746340202,"Profit/(loss) from disposals of property, plant and equipment after tax ($000s)",2023,
746340202,"Profit/(loss) from disposals of property, plant and equipment after tax ($000s)",2022,
746340202,"Profit/(loss) from disposals of property, plant and equipment after tax ($000s)",2021,
746340202,"Profit/(loss) from disposals of property, plant and equipment after tax ($000s)",2020,-
746340202,"Profit/(loss) from disposals of property, plant and equipment after tax ($000s)",2019,-
746340202,"Profit/(loss) from disposals of property, plant and equipment after tax ($000s)",2018,-
746340202,"Profit/(loss) from disposals of property, plant and equipment after tax ($000s)",2017,-
746340202,"Profit/(loss) from disposals of property, plant and equipment after tax ($000s)",2016,-
746340202,"Profit/(loss) from disposals of property, plant and equipment after tax ($000s)",2015,-
746340202,Profit/(loss) from disposals of investments after tax ($000s),2024,
746340202,Profit/(loss) from disposals of investments after tax ($000s),2023,
746340202,Profit/(loss) from disposals of investments after tax ($000s),2022,
746340202,Profit/(loss) from disposals of investments after tax ($000s),2021,
746340202,Profit/(loss) from disposals of investments after tax ($000s),2020,-
746340202,Profit/(loss) from disposals of investments after tax ($000s),2019,-
746340202,Profit/(loss) from disposals of investments after tax ($000s),2018,-
746340202,Profit/(loss) from disposals of investments after tax ($000s),2017,-
746340202,Profit/(loss) from disposals of investments after tax ($000s),2016,-
746340202,Profit/(loss) from disposals of investments after tax ($000s),2015,-
746340202,Net profit for the period ($000s),2024,$383
746340202,Net profit for the period ($000s),2023,$116
746340202,Net profit for the period ($000s),2022,($334)
746340202,Net profit for the period ($000s),2021,$465
746340202,Net profit for the period ($000s),2020,"$1,282"
746340202,Net profit for the period ($000s),2019,$175
746340202,Net profit for the period ($000s),2018,($351)
746340202,Net profit for the period ($000s),2017,$360
746340202,Net profit for the period ($000s),2016,$726
746340202,Net profit for the period ($000s),2015,$256
746340202,Attributable To:,2024,
746340202,Attributable To:,2023,
746340202,Attributable To:,2022,
746340202,Attributable To:,2021,
746340202,Attributable To:,2020,-
746340202,Attributable To:,2019,-
746340202,Attributable To:,2018,-
746340202,Attributable To:,2017,-
746340202,Attributable To:,2016,-
746340202,Attributable To:,2015,-
746340202,Minority interest ($000s),2024,
746340202,Minority interest ($000s),2023,
746340202,Minority interest ($000s),2022,
746340202,Minority interest ($000s),2021,
746340202,Minority interest ($000s),2020,-
746340202,Minority interest ($000s),2019,-
746340202,Minority interest ($000s),2018,-
746340202,Minority interest ($000s),2017,-
746340202,Minority interest ($000s),2016,-
746340202,Minority interest ($000s),2015,-
746340202,Members of the parent ($000s),2024,-
746340202,Members of the parent ($000s),2023,-
746340202,Members of the parent ($000s),2022,-
746340202,Members of the parent ($000s),2021,$465
746340202,Members of the parent ($000s),2020,-
746340202,Members of the parent ($000s),2019,-
746340202,Members of the parent ($000s),2018,-
746340202,Members of the parent ($000s),2017,-
746340202,Members of the parent ($000s),2016,-
746340202,Members of the parent ($000s),2015,-
746340202,Weighted average number of ordinary shares for basic earnings per share (000s),2024,
746340202,Weighted average number of ordinary shares for basic earnings per share (000s),2023,
746340202,Weighted average number of ordinary shares for basic earnings per share (000s),2022,
746340202,Weighted average number of ordinary shares for basic earnings per share (000s),2021,
746340202,Weighted average number of ordinary shares for basic earnings per share (000s),2020,-
746340202,Weighted average number of ordinary shares for basic earnings per share (000s),2019,-
746340202,Weighted average number of ordinary shares for basic earnings per share (000s),2018,-
746340202,Weighted average number of ordinary shares for basic earnings per share (000s),2017,-
746340202,Weighted average number of ordinary shares for basic earnings per share (000s),2016,-
746340202,Weighted average number of ordinary shares for basic earnings per share (000s),2015,-
746340202,Weighted average number of ordinary shares for diluted earnings per share (000s),2024,
746340202,Weighted average number of ordinary shares for diluted earnings per share (000s),2023,
746340202,Weighted average number of ordinary shares for diluted earnings per share (000s),2022,
746340202,Weighted average number of ordinary shares for diluted earnings per share (000s),2021,
746340202,Weighted average number of ordinary shares for diluted earnings per share (000s),2020,-
746340202,Weighted average number of ordinary shares for diluted earnings per share (000s),2019,-
